finalWorth,age,cpi_change_country,gdp_country,total_tax_rate_country,population_country,selfMade
3100,82,0.4,7.03082E+11,28.8,8574832,TRUE
3100,73,3.7,1.83976E+12,65.1,212559417,TRUE
3100,73,0.6,3.72063E+11,21,5703569,FALSE
3100,52,7.5,2.14277E+13,36.6,328239523,FALSE
3100,90,7.5,2.14277E+13,36.6,328239523,TRUE
3100,71,,,,,TRUE
3100,67,4.5,1.69988E+12,46.2,144373535,TRUE
3100,59,0.4,7.03082E+11,28.8,8574832,TRUE
3100,46,7.7,2.611E+12,49.7,1366417754,TRUE
3100,67,,7184844193,,38964,TRUE
3100,66,7.5,2.14277E+13,36.6,328239523,TRUE
3100,71,,,,,TRUE
3100,59,7.5,2.14277E+13,36.6,328239523,FALSE
3100,51,0.4,7.03082E+11,28.8,8574832,TRUE
3100,63,7.5,2.14277E+13,36.6,328239523,FALSE
3100,79,3,1.11919E+12,30.1,270203917,FALSE
3100,67,0.6,2.00124E+12,59.1,60297396,TRUE
3100,80,1.4,3.84563E+12,48.8,83132799,FALSE
3100,74,,,,,TRUE
3100,35,5.2,1.80162E+11,28.4,18513930,TRUE
3100,74,7.5,2.14277E+13,36.6,328239523,TRUE
3100,53,0.4,2.029E+12,33.2,51709098,TRUE
3000,,-1.9,4.21142E+11,15.9,9770529,FALSE
3000,94,15.2,7.54412E+11,42.3,83429615,FALSE
3000,61,7.5,2.14277E+13,36.6,328239523,FALSE
3000,85,7.5,2.14277E+13,36.6,328239523,TRUE
3000,90,7.5,2.14277E+13,36.6,328239523,TRUE
3000,66,0.4,7.03082E+11,28.8,8574832,FALSE
3000,70,2.9,1.991E+13,59.2,1397715000,TRUE
3000,80,1.1,2.71552E+12,60.7,67059887,FALSE
3000,,,,,,FALSE
3000,60,7.5,2.14277E+13,36.6,328239523,TRUE
3000,63,2.9,1.991E+13,59.2,1397715000,TRUE
3000,73,7.5,2.14277E+13,36.6,328239523,TRUE
3000,95,1.9,1.73643E+12,24.5,36991981,TRUE
3000,78,,,,,FALSE
3000,76,7.5,2.14277E+13,36.6,328239523,FALSE
3000,57,7.5,2.14277E+13,36.6,328239523,TRUE
3000,62,2.9,1.991E+13,59.2,1397715000,TRUE
3000,65,7.5,2.14277E+13,36.6,328239523,TRUE
3000,76,0.6,3.72063E+11,21,5703569,TRUE
3000,75,3.6,1.25829E+12,55.1,126014024,FALSE
3000,66,0.6,2.00124E+12,59.1,60297396,FALSE
3000,64,2.9,1.991E+13,59.2,1397715000,TRUE
3000,67,7.7,2.611E+12,49.7,1366417754,FALSE
3000,71,1.4,3.84563E+12,48.8,83132799,TRUE
3000,51,0.4,7.03082E+11,28.8,8574832,TRUE
3000,73,,,,,TRUE
3000,67,2.9,1.991E+13,59.2,1397715000,TRUE
3000,71,7.7,2.611E+12,49.7,1366417754,FALSE
3000,59,1.1,2.71552E+12,60.7,67059887,TRUE
3000,68,0.4,7.03082E+11,28.8,8574832,FALSE
3000,67,7.5,2.14277E+13,36.6,328239523,TRUE
3000,67,7.7,2.611E+12,49.7,1366417754,FALSE
3000,71,2.9,1.991E+13,59.2,1397715000,TRUE
3000,86,1.7,2.82711E+12,30.6,66834405,FALSE
3000,64,7.5,2.14277E+13,36.6,328239523,FALSE
3000,55,1.8,5.30833E+11,49.1,10285453,TRUE
3000,54,2.9,1.991E+13,59.2,1397715000,TRUE
3000,63,0.6,3.72063E+11,21,5703569,TRUE
3000,60,2.9,1.991E+13,59.2,1397715000,TRUE
3000,73,0.6,3.72063E+11,21,5703569,TRUE
3000,65,-1.9,4.21142E+11,15.9,9770529,FALSE
3000,42,0.6,3.72063E+11,21,5703569,TRUE
3000,60,2.9,1.991E+13,59.2,1397715000,TRUE
3000,50,,,,,TRUE
3000,65,2.9,1.991E+13,59.2,1397715000,TRUE
2900,69,0.7,1.39412E+12,47,47076781,TRUE
2900,82,0.6,2.00124E+12,59.1,60297396,FALSE
2900,65,2.9,1.991E+13,59.2,1397715000,TRUE
2900,60,7.5,2.14277E+13,36.6,328239523,TRUE
2900,70,1.7,2.82711E+12,30.6,66834405,TRUE
2900,79,7.5,2.14277E+13,36.6,328239523,TRUE
2900,66,1.9,1.73643E+12,24.5,36991981,TRUE
2900,78,7.5,2.14277E+13,36.6,328239523,TRUE
2900,92,1.7,2.82711E+12,30.6,66834405,TRUE
2900,79,0.8,3.95099E+11,25.3,9053300,TRUE
2900,74,7.5,2.14277E+13,36.6,328239523,FALSE
2900,73,2.9,1.991E+13,59.2,1397715000,TRUE
2900,75,0.4,7.03082E+11,28.8,8574832,FALSE
2900,68,1.4,3.84563E+12,48.8,83132799,FALSE
2900,73,7.5,2.14277E+13,36.6,328239523,TRUE
2900,56,4.5,1.69988E+12,46.2,144373535,TRUE
2900,38,15.2,7.54412E+11,42.3,83429615,FALSE
2900,49,0.4,2.029E+12,33.2,51709098,FALSE
2900,66,2.9,1.991E+13,59.2,1397715000,TRUE
2900,57,2.9,1.991E+13,59.2,1397715000,TRUE
2900,61,2.9,1.991E+13,59.2,1397715000,TRUE
2900,55,2.9,1.991E+13,59.2,1397715000,TRUE
2900,54,1.8,5.30833E+11,49.1,10285453,TRUE
2900,87,,,,,FALSE
2900,90,1.4,3.84563E+12,48.8,83132799,TRUE
2900,89,1.4,3.84563E+12,48.8,83132799,TRUE
2900,50,4.5,1.69988E+12,46.2,144373535,TRUE
2900,52,7.7,2.611E+12,49.7,1366417754,FALSE
2900,87,53.5,4.49663E+11,106.3,44938712,TRUE
2900,73,2.6,2.82318E+11,34,18952038,TRUE
2900,65,7.7,2.611E+12,49.7,1366417754,FALSE
2900,43,4.5,1.69988E+12,46.2,144373535,TRUE
2900,78,7.5,2.14277E+13,36.6,328239523,TRUE
2900,73,7.5,2.14277E+13,36.6,328239523,TRUE
2900,48,7.5,2.14277E+13,36.6,328239523,TRUE
2900,85,1.4,3.84563E+12,48.8,83132799,FALSE
2900,46,7.5,2.14277E+13,36.6,328239523,TRUE
2900,59,7.5,2.14277E+13,36.6,328239523,FALSE
2900,61,2.9,1.991E+13,59.2,1397715000,TRUE
2900,62,2.9,1.991E+13,59.2,1397715000,TRUE
2800,66,7.7,2.611E+12,49.7,1366417754,FALSE
2800,74,2.9,1.991E+13,59.2,1397715000,TRUE
2800,44,7.5,2.14277E+13,36.6,328239523,TRUE
2800,75,2.5,27089389787,23.1,16486542,TRUE
2800,69,0.6,3.72063E+11,21,5703569,TRUE
2800,52,0.4,2.029E+12,33.2,51709098,FALSE
2800,72,7.7,2.611E+12,49.7,1366417754,FALSE
2800,90,7.5,2.14277E+13,36.6,328239523,FALSE
2800,53,2.9,1.991E+13,59.2,1397715000,TRUE
2800,54,7.5,2.14277E+13,36.6,328239523,FALSE
2800,,1.4,3.84563E+12,48.8,83132799,FALSE
2800,81,7.7,2.611E+12,49.7,1366417754,FALSE
2800,74,7.7,2.611E+12,49.7,1366417754,FALSE
2800,56,0.7,3.64702E+11,38.7,32447385,FALSE
2800,58,2.9,1.991E+13,59.2,1397715000,TRUE
2800,54,4.5,1.69988E+12,46.2,144373535,TRUE
2800,86,7.5,2.14277E+13,36.6,328239523,FALSE
2800,67,3,53367042272,32.2,6855713,TRUE
2800,78,3,53367042272,32.2,6855713,TRUE
2800,86,0.5,5.08177E+12,46.7,126226568,FALSE
2800,71,7.7,2.611E+12,49.7,1366417754,FALSE
2800,69,1.1,2.71552E+12,60.7,67059887,FALSE
2800,67,7.7,2.611E+12,49.7,1366417754,TRUE
2800,,1.4,3.84563E+12,48.8,83132799,FALSE
2800,,1.4,3.84563E+12,48.8,83132799,FALSE
2800,50,7.7,2.611E+12,49.7,1366417754,FALSE
2800,76,7.7,2.611E+12,49.7,1366417754,FALSE
2800,43,7.5,2.14277E+13,36.6,328239523,TRUE
2800,77,7.5,2.14277E+13,36.6,328239523,FALSE
2800,41,2.9,1.991E+13,59.2,1397715000,TRUE
2800,73,2.9,1.991E+13,59.2,1397715000,TRUE
2800,61,,,,,FALSE
2800,85,,,,,FALSE
2800,66,7.5,2.14277E+13,36.6,328239523,TRUE
2800,61,,,,,TRUE
2800,79,,,,,TRUE
2800,56,2.9,1.991E+13,59.2,1397715000,TRUE
2700,77,3.7,1.83976E+12,65.1,212559417,FALSE
2700,81,0.7,1.39412E+12,47,47076781,FALSE
2700,84,0.1,76983094928,27.4,5266535,TRUE
2700,70,7.7,2.611E+12,49.7,1366417754,FALSE
2700,68,7.7,2.611E+12,49.7,1366417754,FALSE
2700,74,7.7,2.611E+12,49.7,1366417754,FALSE
2700,72,,,,,TRUE
2700,,1.4,3.84563E+12,48.8,83132799,FALSE
2700,59,1.7,2.82711E+12,30.6,66834405,FALSE
2700,57,1.7,2.82711E+12,30.6,66834405,FALSE
2700,56,4.5,1.69988E+12,46.2,144373535,TRUE
2700,80,1.6,1.39268E+12,47.4,25766605,TRUE
2700,65,7.5,2.14277E+13,36.6,328239523,TRUE
2700,63,1.7,2.82711E+12,30.6,66834405,TRUE
2700,61,7.5,2.14277E+13,36.6,328239523,FALSE
2700,78,7.7,2.611E+12,49.7,1366417754,FALSE
2700,57,1.7,2.82711E+12,30.6,66834405,TRUE
2700,84,0.7,1.39412E+12,47,47076781,FALSE
2700,72,0.6,3.72063E+11,21,5703569,TRUE
2700,58,4.5,1.69988E+12,46.2,144373535,TRUE
2700,72,7.7,2.611E+12,49.7,1366417754,FALSE
2700,57,7.5,2.14277E+13,36.6,328239523,FALSE
2700,43,7.7,2.611E+12,49.7,1366417754,TRUE
2700,57,4.5,1.69988E+12,46.2,144373535,TRUE
2700,57,,,,,TRUE
2700,92,15.2,7.54412E+11,42.3,83429615,FALSE
2700,71,4.5,1.69988E+12,46.2,144373535,TRUE
2700,37,,,,,FALSE
2700,31,,,,,FALSE
2700,71,1.4,3.84563E+12,48.8,83132799,TRUE
2700,63,7.5,2.14277E+13,36.6,328239523,FALSE
2700,78,1.7,2.82711E+12,30.6,66834405,TRUE
2700,62,,,,,FALSE
2700,59,2.9,1.991E+13,59.2,1397715000,TRUE
2700,54,2.9,1.991E+13,59.2,1397715000,TRUE
2700,77,7.5,2.14277E+13,36.6,328239523,TRUE
2700,61,4.1,3.51432E+11,29.2,58558270,TRUE
2700,64,,,,,TRUE
2700,,,,,,FALSE
2700,76,1.8,5.30833E+11,49.1,10285453,FALSE
2700,69,0.5,5.08177E+12,46.7,126226568,FALSE
2700,58,,,,,TRUE
2700,79,7.7,2.611E+12,49.7,1366417754,TRUE
2700,84,7.5,2.14277E+13,36.6,328239523,TRUE
2700,75,,,,,FALSE
2700,70,,,,,FALSE
2700,55,7.5,2.14277E+13,36.6,328239523,TRUE
2700,68,7.5,2.14277E+13,36.6,328239523,TRUE
2700,63,7.5,2.14277E+13,36.6,328239523,TRUE
2700,,,,,,FALSE
2700,75,7.7,2.611E+12,49.7,1366417754,FALSE
2700,55,4.5,1.69988E+12,46.2,144373535,TRUE
2700,32,7.5,2.14277E+13,36.6,328239523,TRUE
2700,81,7.5,2.14277E+13,36.6,328239523,TRUE
2700,52,7.5,2.14277E+13,36.6,328239523,TRUE
2700,65,5.2,1.80162E+11,28.4,18513930,TRUE
2700,29,2.2,4.03336E+11,36.2,5347896,FALSE
2700,58,,,,,TRUE
2700,61,2.9,1.991E+13,59.2,1397715000,TRUE
2700,59,2.9,1.991E+13,59.2,1397715000,TRUE
2600,53,7.5,2.14277E+13,36.6,328239523,TRUE
2600,54,7.5,2.14277E+13,36.6,328239523,TRUE
2600,56,7.5,2.14277E+13,36.6,328239523,TRUE
2600,60,7.5,2.14277E+13,36.6,328239523,TRUE
2600,51,3.7,1.83976E+12,65.1,212559417,FALSE
2600,50,3.7,1.83976E+12,65.1,212559417,FALSE
2600,46,1.4,3.84563E+12,48.8,83132799,FALSE
2600,48,0.4,7.03082E+11,28.8,8574832,FALSE
2600,58,2.9,1.991E+13,59.2,1397715000,TRUE
2600,64,0.6,3.72063E+11,21,5703569,FALSE
2600,47,2.9,1.991E+13,59.2,1397715000,TRUE
2600,71,3.6,1.25829E+12,55.1,126014024,TRUE
2600,81,7.5,2.14277E+13,36.6,328239523,TRUE
2600,67,0.7,1.39412E+12,47,47076781,FALSE
2600,54,2.9,1.991E+13,59.2,1397715000,TRUE
2600,79,,,,,FALSE
2600,61,1.8,5.30833E+11,49.1,10285453,FALSE
2600,54,1.8,5.30833E+11,49.1,10285453,FALSE
2600,58,1.6,1.39268E+12,47.4,25766605,FALSE
2600,85,7.5,2.14277E+13,36.6,328239523,TRUE
2600,58,2.9,1.991E+13,59.2,1397715000,TRUE
2600,75,2.9,1.991E+13,59.2,1397715000,TRUE
2600,54,4.5,1.69988E+12,46.2,144373535,TRUE
2600,69,0.7,1.39412E+12,47,47076781,FALSE
2600,40,,,,,FALSE
2600,77,7.5,2.14277E+13,36.6,328239523,TRUE
2600,76,1.1,2.71552E+12,60.7,67059887,TRUE
2600,66,1.9,1.73643E+12,24.5,36991981,TRUE
2600,59,2.9,1.991E+13,59.2,1397715000,TRUE
2600,47,2.9,1.991E+13,59.2,1397715000,TRUE
2600,69,0.6,3.72063E+11,21,5703569,TRUE
2600,52,2.9,1.991E+13,59.2,1397715000,FALSE
2600,95,0.4,7.03082E+11,28.8,8574832,TRUE
2600,84,2.6,9.0907E+11,41.2,17332850,TRUE
2600,76,7.5,2.14277E+13,36.6,328239523,TRUE
2600,61,1.4,3.84563E+12,48.8,83132799,FALSE
2600,60,7.7,2.611E+12,49.7,1366417754,TRUE
2600,55,7.5,2.14277E+13,36.6,328239523,FALSE
2600,58,4.5,1.69988E+12,46.2,144373535,TRUE
2600,79,7.5,2.14277E+13,36.6,328239523,FALSE
2600,46,7.5,2.14277E+13,36.6,328239523,FALSE
2600,57,7.5,2.14277E+13,36.6,328239523,TRUE
2600,81,1.4,3.84563E+12,48.8,83132799,FALSE
2600,70,7.5,2.14277E+13,36.6,328239523,TRUE
2600,77,1.4,3.84563E+12,48.8,83132799,FALSE
2600,67,7.5,2.14277E+13,36.6,328239523,TRUE
2600,51,1.4,3.84563E+12,48.8,83132799,FALSE
2600,69,7.5,2.14277E+13,36.6,328239523,FALSE
2600,,1.4,3.84563E+12,48.8,83132799,FALSE
2600,57,,,,,FALSE
2600,52,,,,,FALSE
2600,57,2.9,1.991E+13,59.2,1397715000,TRUE
2600,52,2.9,1.991E+13,59.2,1397715000,TRUE
2500,98,7.5,2.14277E+13,36.6,328239523,TRUE
2500,74,7.5,2.14277E+13,36.6,328239523,FALSE
2500,77,7.5,2.14277E+13,36.6,328239523,FALSE
2500,78,7.5,2.14277E+13,36.6,328239523,FALSE
2500,71,7.5,2.14277E+13,36.6,328239523,FALSE
2500,56,1.7,2.82711E+12,30.6,66834405,TRUE
2500,91,7.5,2.14277E+13,36.6,328239523,FALSE
2500,85,7.7,2.611E+12,49.7,1366417754,FALSE
2500,81,7.5,2.14277E+13,36.6,328239523,TRUE
2500,39,2.9,1.991E+13,59.2,1397715000,TRUE
2500,75,7.5,2.14277E+13,36.6,328239523,TRUE
2500,75,7.5,2.14277E+13,36.6,328239523,TRUE
2500,79,7.5,2.14277E+13,36.6,328239523,TRUE
2500,75,7.7,2.611E+12,49.7,1366417754,FALSE
2500,72,7.5,2.14277E+13,36.6,328239523,FALSE
2500,55,4.5,1.69988E+12,46.2,144373535,TRUE
2500,57,0.3,24564647935,22.4,1198575,TRUE
2500,67,7.5,2.14277E+13,36.6,328239523,TRUE
2500,61,7.7,2.611E+12,49.7,1366417754,TRUE
2500,73,3.7,1.83976E+12,65.1,212559417,TRUE
2500,73,1.9,1.73643E+12,24.5,36991981,TRUE
2500,70,7.5,2.14277E+13,36.6,328239523,TRUE
2500,64,7.5,2.14277E+13,36.6,328239523,FALSE
2500,74,7.5,2.14277E+13,36.6,328239523,TRUE
2500,53,7.5,2.14277E+13,36.6,328239523,TRUE
2500,74,7.7,2.611E+12,49.7,1366417754,FALSE
2500,62,15.2,7.54412E+11,42.3,83429615,FALSE
2500,66,7.5,2.14277E+13,36.6,328239523,TRUE
2500,70,1.5,4.46315E+11,51.4,8877067,TRUE
2500,70,2.9,1.991E+13,59.2,1397715000,TRUE
2500,76,,,,,TRUE
2500,36,2.9,1.991E+13,59.2,1397715000,TRUE
2500,77,0.7,5.4365E+11,29.5,69625582,FALSE
2500,76,0.4,7.03082E+11,28.8,8574832,TRUE
2500,92,7.7,2.611E+12,49.7,1366417754,FALSE
2500,34,7.5,2.14277E+13,36.6,328239523,TRUE
2500,49,0.7,1.39412E+12,47,47076781,TRUE
2500,64,7.5,2.14277E+13,36.6,328239523,TRUE
2500,69,7.5,2.14277E+13,36.6,328239523,FALSE
2500,77,2.9,1.991E+13,59.2,1397715000,TRUE
2500,59,15.2,7.54412E+11,42.3,83429615,FALSE
2500,77,2.9,1.991E+13,59.2,1397715000,TRUE
2500,60,2.9,1.991E+13,59.2,1397715000,TRUE
2500,63,7.5,2.14277E+13,36.6,328239523,TRUE
2500,69,2.5,3.76796E+11,43.1,108116615,FALSE
2500,71,2.5,3.76796E+11,43.1,108116615,TRUE
2500,53,0.6,3.72063E+11,21,5703569,TRUE
2500,64,7.5,2.14277E+13,36.6,328239523,TRUE
2500,76,7.5,2.14277E+13,36.6,328239523,FALSE
2500,78,1.4,3.84563E+12,48.8,83132799,TRUE
2500,74,2.9,1.991E+13,59.2,1397715000,TRUE
2500,69,7.5,2.14277E+13,36.6,328239523,TRUE
2500,88,2.9,1.991E+13,59.2,1397715000,TRUE
2500,66,0.6,3.72063E+11,21,5703569,TRUE
2500,45,2.9,1.991E+13,59.2,1397715000,TRUE
2400,51,7.5,2.14277E+13,36.6,328239523,TRUE
2400,83,-1.9,4.21142E+11,15.9,9770529,FALSE
2400,77,7.5,2.14277E+13,36.6,328239523,FALSE
2400,70,4.1,3.51432E+11,29.2,58558270,TRUE
2400,45,1.4,3.84563E+12,48.8,83132799,FALSE
2400,74,7.5,2.14277E+13,36.6,328239523,TRUE
2400,86,3.7,1.83976E+12,65.1,212559417,FALSE
2400,58,0.4,7.03082E+11,28.8,8574832,TRUE
2400,91,7.5,2.14277E+13,36.6,328239523,TRUE
2400,78,7.5,2.14277E+13,36.6,328239523,TRUE
2400,66,1.1,2.71552E+12,60.7,67059887,TRUE
2400,55,0.4,7.03082E+11,28.8,8574832,TRUE
2400,88,1.4,3.84563E+12,48.8,83132799,TRUE
2400,61,1.9,1.73643E+12,24.5,36991981,TRUE
2400,76,1.7,2.82711E+12,30.6,66834405,TRUE
2400,79,2.9,1.991E+13,59.2,1397715000,TRUE
2400,68,0.6,3.72063E+11,21,5703569,FALSE
2400,77,7.5,2.14277E+13,36.6,328239523,FALSE
2400,57,7.7,2.611E+12,49.7,1366417754,TRUE
2400,48,7.5,2.14277E+13,36.6,328239523,TRUE
2400,65,7.5,2.14277E+13,36.6,328239523,TRUE
2400,,2.9,1.991E+13,59.2,1397715000,TRUE
2400,58,0.4,7.03082E+11,28.8,8574832,TRUE
2400,63,7.5,2.14277E+13,36.6,328239523,FALSE
2400,61,2.9,1.991E+13,59.2,1397715000,TRUE
2400,61,2.9,1.991E+13,59.2,1397715000,TRUE
2400,68,7.7,2.611E+12,49.7,1366417754,FALSE
2400,63,0.4,7.03082E+11,28.8,8574832,TRUE
2400,55,2.6,9.0907E+11,41.2,17332850,TRUE
2400,67,2.5,3.76796E+11,43.1,108116615,FALSE
2400,66,2.5,3.76796E+11,43.1,108116615,FALSE
2400,88,2.5,3.76796E+11,43.1,108116615,TRUE
2400,72,,,,,TRUE
2400,84,7.5,2.14277E+13,36.6,328239523,FALSE
2400,84,7.5,2.14277E+13,36.6,328239523,TRUE
2400,61,0.4,7.03082E+11,28.8,8574832,TRUE
2400,54,7.5,2.14277E+13,36.6,328239523,TRUE
2400,53,2.9,1.991E+13,59.2,1397715000,TRUE
2400,54,2.9,1.991E+13,59.2,1397715000,TRUE
2400,85,7.5,2.14277E+13,36.6,328239523,TRUE
2300,63,1.7,2.82711E+12,30.6,66834405,TRUE
2300,66,7.5,2.14277E+13,36.6,328239523,FALSE
2300,43,7.5,2.14277E+13,36.6,328239523,TRUE
2300,41,7.5,2.14277E+13,36.6,328239523,TRUE
2300,73,7.5,2.14277E+13,36.6,328239523,TRUE
2300,91,,,,,TRUE
2300,78,,,,,TRUE
2300,73,,,,,TRUE
2300,53,,,,,TRUE
2300,68,7.7,2.611E+12,49.7,1366417754,TRUE
2300,62,7.5,2.14277E+13,36.6,328239523,TRUE
2300,66,7.5,2.14277E+13,36.6,328239523,TRUE
2300,40,1.8,5.30833E+11,49.1,10285453,TRUE
2300,61,7.5,2.14277E+13,36.6,328239523,FALSE
2300,61,1.4,3.84563E+12,48.8,83132799,FALSE
2300,55,15.2,7.54412E+11,42.3,83429615,TRUE
2300,45,7.5,2.14277E+13,36.6,328239523,FALSE
2300,49,2.9,1.991E+13,59.2,1397715000,TRUE
2300,67,7.5,2.14277E+13,36.6,328239523,TRUE
2300,44,0.4,2.029E+12,33.2,51709098,TRUE
2300,,2.9,1.991E+13,59.2,1397715000,TRUE
2300,58,,,,,TRUE
2300,70,,,,,TRUE
2300,20,,,,,FALSE
2300,,2.9,1.991E+13,59.2,1397715000,TRUE
2300,45,2.9,1.991E+13,59.2,1397715000,TRUE
2300,71,0.7,3.64702E+11,38.7,32447385,FALSE
2300,88,7.7,2.611E+12,49.7,1366417754,FALSE
2300,82,7.5,2.14277E+13,36.6,328239523,TRUE
2300,65,2.9,1.991E+13,59.2,1397715000,TRUE
2300,55,4.5,1.69988E+12,46.2,144373535,TRUE
2300,99,7.5,2.14277E+13,36.6,328239523,TRUE
2300,75,7.5,2.14277E+13,36.6,328239523,TRUE
2300,69,3.7,1.83976E+12,65.1,212559417,TRUE
2300,,0.4,7.03082E+11,28.8,8574832,FALSE
2300,,0.4,7.03082E+11,28.8,8574832,FALSE
2300,69,0.6,2.00124E+12,59.1,60297396,FALSE
2300,77,0.6,2.00124E+12,59.1,60297396,FALSE
2300,56,15.2,7.54412E+11,42.3,83429615,FALSE
2300,72,7.5,2.14277E+13,36.6,328239523,FALSE
2300,75,0.4,7.03082E+11,28.8,8574832,FALSE
2300,78,0.4,7.03082E+11,28.8,8574832,FALSE
2300,47,7.5,2.14277E+13,36.6,328239523,FALSE
2300,89,,,,,TRUE
2300,69,2.9,1.991E+13,59.2,1397715000,TRUE
2300,70,,,,,FALSE
2300,62,7.5,2.14277E+13,36.6,328239523,TRUE
2300,56,1.7,2.82711E+12,30.6,66834405,FALSE
2300,77,1.6,1.39268E+12,47.4,25766605,TRUE
2300,74,2.9,1.991E+13,59.2,1397715000,TRUE
2300,61,2.9,1.991E+13,59.2,1397715000,TRUE
2300,79,1.4,3.84563E+12,48.8,83132799,TRUE
2300,56,2.9,1.991E+13,59.2,1397715000,TRUE
2300,57,2.9,1.991E+13,59.2,1397715000,TRUE
2300,65,,6552858739,21.6,38019,FALSE
2300,87,2.9,1.991E+13,59.2,1397715000,TRUE
2200,86,7.5,2.14277E+13,36.6,328239523,TRUE
2200,40,7.5,2.14277E+13,36.6,328239523,TRUE
2200,52,4.5,1.69988E+12,46.2,144373535,TRUE
2200,73,15.2,7.54412E+11,42.3,83429615,TRUE
2200,57,7.5,2.14277E+13,36.6,328239523,TRUE
2200,63,,,,,TRUE
2200,85,7.5,2.14277E+13,36.6,328239523,FALSE
2200,55,2.9,1.991E+13,59.2,1397715000,FALSE
2200,71,2.9,1.991E+13,59.2,1397715000,TRUE
2200,72,,,,,TRUE
2200,52,2.9,1.991E+13,59.2,1397715000,TRUE
2200,61,7.5,2.14277E+13,36.6,328239523,TRUE
2200,69,2.9,1.991E+13,59.2,1397715000,TRUE
2200,61,7.5,2.14277E+13,36.6,328239523,TRUE
2200,64,7.5,2.14277E+13,36.6,328239523,TRUE
2200,67,2.9,1.991E+13,59.2,1397715000,TRUE
2200,78,0.8,3.95099E+11,25.3,9053300,FALSE
2200,83,1.4,3.84563E+12,48.8,83132799,TRUE
2200,76,1.4,3.84563E+12,48.8,83132799,TRUE
2200,64,2.9,1.991E+13,59.2,1397715000,TRUE
2200,80,7.5,2.14277E+13,36.6,328239523,FALSE
2200,73,7.5,2.14277E+13,36.6,328239523,TRUE
2200,75,7.5,2.14277E+13,36.6,328239523,TRUE
2200,48,2.9,1.991E+13,59.2,1397715000,TRUE
2200,62,7.5,2.14277E+13,36.6,328239523,TRUE
2200,78,1.6,1.39268E+12,47.4,25766605,TRUE
2200,54,0.6,3.72063E+11,21,5703569,TRUE
2200,68,0.7,5.4365E+11,29.5,69625582,FALSE
2200,43,7.5,2.14277E+13,36.6,328239523,TRUE
2200,60,7.5,2.14277E+13,36.6,328239523,TRUE
2200,76,7.5,2.14277E+13,36.6,328239523,TRUE
2200,99,7.5,2.14277E+13,36.6,328239523,TRUE
2200,44,7.5,2.14277E+13,36.6,328239523,TRUE
2200,52,2.8,2.61921E+11,37.6,96462106,TRUE
2200,71,2.9,1.991E+13,59.2,1397715000,TRUE
2200,60,1.6,1.39268E+12,47.4,25766605,FALSE
2200,52,2.9,1.991E+13,59.2,1397715000,TRUE
2200,73,7.5,2.14277E+13,36.6,328239523,TRUE
2200,91,7.7,2.611E+12,49.7,1366417754,TRUE
2200,87,7.5,2.14277E+13,36.6,328239523,TRUE
2200,52,7.5,2.14277E+13,36.6,328239523,TRUE
2200,84,0.4,7.03082E+11,28.8,8574832,TRUE
2200,96,7.5,2.14277E+13,36.6,328239523,TRUE
2200,43,1.9,1.73643E+12,24.5,36991981,TRUE
2200,66,7.5,2.14277E+13,36.6,328239523,TRUE
2200,55,7.5,2.14277E+13,36.6,328239523,FALSE
2200,67,7.5,2.14277E+13,36.6,328239523,TRUE
2200,65,7.5,2.14277E+13,36.6,328239523,TRUE
2200,63,2.5,3.76796E+11,43.1,108116615,FALSE
2200,72,2.5,3.76796E+11,43.1,108116615,FALSE
2200,77,0.5,5.08177E+12,46.7,126226568,TRUE
2200,67,2.9,1.991E+13,59.2,1397715000,TRUE
2200,55,2.9,1.991E+13,59.2,1397715000,TRUE
2200,73,1.8,5.30833E+11,49.1,10285453,FALSE
2200,46,-1.9,4.21142E+11,15.9,9770529,FALSE
2200,50,7.7,2.611E+12,49.7,1366417754,FALSE
2200,66,2.9,1.991E+13,59.2,1397715000,TRUE
2200,78,2.9,1.991E+13,59.2,1397715000,TRUE
2200,65,0.8,3.95099E+11,25.3,9053300,FALSE
2200,55,2.9,1.991E+13,59.2,1397715000,TRUE
2200,55,2.9,1.991E+13,59.2,1397715000,TRUE
2200,59,,,,,TRUE
2200,57,2.9,1.991E+13,59.2,1397715000,TRUE
2200,58,7.5,2.14277E+13,36.6,328239523,TRUE
2200,54,1.9,1.73643E+12,24.5,36991981,FALSE
2200,57,2.9,1.991E+13,59.2,1397715000,TRUE
2100,55,1.7,2.82711E+12,30.6,66834405,TRUE
2100,52,7.5,2.14277E+13,36.6,328239523,TRUE
2100,,1.1,2.71552E+12,60.7,67059887,FALSE
2100,72,,,,,FALSE
2100,91,7.5,2.14277E+13,36.6,328239523,TRUE
2100,70,7.7,2.611E+12,49.7,1366417754,FALSE
2100,71,2.9,1.991E+13,59.2,1397715000,TRUE
2100,86,,,,,TRUE
2100,52,2.9,1.991E+13,59.2,1397715000,FALSE
2100,62,,,,,TRUE
2100,82,0.4,7.03082E+11,28.8,8574832,TRUE
2100,64,0.6,2.00124E+12,59.1,60297396,TRUE
2100,59,1.4,3.84563E+12,48.8,83132799,TRUE
2100,50,1.7,2.82711E+12,30.6,66834405,TRUE
2100,53,1.7,2.82711E+12,30.6,66834405,TRUE
2100,78,1.6,1.39268E+12,47.4,25766605,TRUE
2100,65,7.5,2.14277E+13,36.6,328239523,TRUE
2100,60,0.6,2.00124E+12,59.1,60297396,TRUE
